vidid,Predicted
VID_7298,1
VID_5681,11
VID_1855,4
VID_21283,1
VID_21379,3
VID_10947,1
VID_17615,1
VID_2087,1
VID_5531,1
VID_22667,2
VID_1296,3
VID_3279,1
VID_649,1
VID_18268,1
VID_19706,4
VID_6399,1
VID_19122,2
VID_4301,1
VID_10984,2
VID_8325,1
VID_16691,1
VID_11882,1
VID_11982,1
VID_14176,1
VID_3065,2
VID_22455,1
VID_14287,1
VID_7854,1
VID_22763,1
VID_4563,1
VID_15642,1
VID_21317,1
VID_18687,1
VID_18552,1
VID_5021,1
VID_3375,1
VID_3817,1
VID_3366,10
VID_8419,1
VID_1735,1
VID_1461,1
VID_2356,1
VID_16448,2
VID_9230,1
VID_10289,1
VID_18175,1
VID_22061,1
VID_1168,1
VID_22928,1
VID_11744,2
VID_11047,12
VID_13591,5
VID_14578,1
VID_22622,1
VID_7901,1
VID_23021,6
VID_9038,1
VID_13750,1
VID_6280,1
VID_11461,3
VID_8873,1
VID_18990,1
VID_17976,1
VID_16955,1
VID_1796,1
VID_20921,1
VID_1317,1
VID_8069,1
VID_22468,2
VID_6926,1
VID_4722,1
VID_9129,1
VID_14041,3
VID_9932,1
VID_9659,1
VID_15144,1
VID_1498,1
VID_16129,2
VID_664,1
VID_17580,1
VID_21417,1
VID_13953,1
VID_18930,1
VID_18139,1
VID_11415,1
VID_19396,1
VID_16697,1
VID_16407,2
VID_9074,1
VID_4666,1
VID_22617,1
VID_1842,2
VID_17391,2
VID_2412,1
VID_20615,1
VID_14222,1
VID_9588,9
VID_16609,1
VID_17466,1
VID_1888,2
VID_461,1
VID_15015,1
VID_8631,1
VID_14646,2
VID_10770,1
VID_19109,1
VID_19111,1
VID_20186,1
VID_1192,3
VID_11722,1
VID_17776,1
VID_7549,1
VID_15395,1
VID_13017,1
VID_16986,1
VID_14419,1
VID_13921,1
VID_6609,1
VID_12878,1
VID_10931,1
VID_17716,1
VID_3255,6
VID_1506,2
VID_14618,1
VID_9422,1
VID_7811,2
VID_6620,1
VID_1477,1
VID_3248,1
VID_3529,3
VID_18772,1
VID_56,2
VID_18839,1
VID_5763,1
VID_3368,3
VID_18344,1
VID_23011,1
VID_5937,1
VID_3841,1
VID_21398,1
VID_8079,1
VID_15470,2
VID_20276,1
VID_5461,1
VID_7124,1
VID_5447,1
VID_1702,1
VID_14723,1
VID_14225,1
VID_16157,2
VID_7608,1
VID_3413,1
VID_10219,4
VID_19649,1
VID_21244,1
VID_20925,1
VID_3686,1
VID_12169,1
VID_7490,1
VID_19356,1
VID_1329,2
VID_1649,1
VID_10314,1
VID_13342,1
VID_21573,1
VID_21226,1
VID_18968,1
VID_18357,1
VID_11765,1
VID_439,1
VID_23407,1
VID_5598,1
VID_23356,1
VID_1278,5
VID_9253,1
VID_8203,8
VID_11006,2
VID_5553,1
VID_1677,1
VID_20853,10
VID_23581,1
VID_13212,1
VID_13440,2
VID_15448,1
VID_4967,1
VID_21754,2
VID_680,1
VID_12637,1
VID_7914,1
VID_12827,1
VID_122,1
VID_17314,27
VID_8713,1
VID_15935,1
VID_14442,1
VID_8070,1
VID_20403,1
VID_17711,1
VID_11615,1
VID_15404,2
VID_3647,1
VID_12405,1
VID_772,1
VID_11452,1
VID_3410,1
VID_7056,1
VID_20509,1
VID_11723,1
VID_5482,1
VID_15694,2
VID_4324,1
VID_1259,1
VID_10024,1
VID_22382,3
VID_1073,5
VID_5434,1
VID_14737,1
VID_8750,1
VID_15308,1
VID_16420,1
VID_15045,1
VID_20064,2
VID_13568,1
VID_2146,1
VID_14878,2
VID_5996,4
VID_18738,1
VID_16932,1
VID_10894,1
VID_14710,3
VID_8885,1
VID_23004,1
VID_23219,1
VID_22097,1
VID_4297,8
VID_16228,1
VID_15954,1
VID_3345,2
VID_6427,1
VID_2718,1
VID_6546,1
VID_13082,3
VID_5244,1
VID_3531,1
VID_22286,1
VID_22485,1
VID_12333,4
VID_10212,1
VID_3367,8
VID_16618,2
VID_20425,1
VID_15511,1
VID_15733,2
VID_4609,1
VID_1226,2
VID_13888,1
VID_9222,1
VID_21581,1
VID_4465,1
VID_5281,1
VID_1306,5
VID_7739,2
VID_22195,1
VID_18924,1
VID_23513,1
VID_17401,3
VID_20646,1
VID_11904,3
VID_4731,1
VID_5672,3
VID_15911,1
VID_20319,1
VID_17444,1
VID_18753,1
VID_7764,3
VID_15704,2
VID_11545,1
VID_19136,2
VID_18105,1
VID_14067,1
VID_20812,1
VID_21151,1
VID_7982,2
VID_20546,1
VID_17720,1
VID_16337,2
VID_19872,1
VID_21738,1
VID_11905,14
VID_4785,1
VID_16967,2
VID_20054,1
VID_23759,1
VID_5271,1
VID_15558,7
VID_20763,1
VID_3691,1
VID_10696,9
VID_15281,7
VID_11521,1
VID_11012,2
VID_21215,1
VID_14106,1
VID_17170,1
VID_8829,1
VID_15648,1
VID_2503,1
VID_9609,1
VID_14786,1
VID_1096,4
VID_16946,1
VID_538,1
VID_21465,30
VID_2234,1
VID_19367,2
VID_19713,1
VID_17979,1
VID_14645,3
VID_13242,1
VID_13615,1
VID_13195,1
VID_16686,1
VID_574,1
VID_19535,1
VID_17822,1
VID_9736,1
VID_9317,1
VID_1575,3
VID_6226,1
VID_21053,2
VID_7408,1
VID_20431,1
VID_19505,4
VID_23365,1
VID_6007,1
VID_5185,1
VID_6617,1
VID_9082,1
VID_14054,1
VID_23360,1
VID_2442,1
VID_3786,1
VID_7466,1
VID_7153,1
VID_19049,1
VID_23260,1
VID_14651,2
VID_20422,1
VID_10825,1
VID_7545,1
VID_14348,3
VID_9713,1
VID_1014,4
VID_9113,1
VID_11382,9
VID_11300,1
VID_20932,1
VID_14436,1
VID_9301,1
VID_12523,1
VID_12643,1
VID_12362,1
VID_15441,1
VID_9952,1
VID_21767,1
VID_12684,1
VID_11309,1
VID_7834,1
VID_18002,4
VID_9547,1
VID_16315,1
VID_8722,2
VID_1399,1
VID_237,1
VID_18681,2
VID_6685,1
VID_22705,1
VID_20836,1
VID_10891,1
VID_20804,1
VID_13123,1
VID_9458,1
VID_8877,1
VID_4443,1
VID_5448,1
VID_488,1
VID_20620,1
VID_20039,1
VID_13054,8
VID_22530,1
VID_22322,1
VID_20887,5
VID_6942,2
VID_21305,1
VID_20072,6
VID_18181,1
VID_5565,1
VID_4061,4
VID_19993,1
VID_7414,1
VID_17815,1
VID_16441,1
VID_6144,1
VID_21845,1
VID_2468,1
VID_1196,1
VID_20487,1
VID_21406,1
VID_4458,1
VID_12222,1
VID_20587,1
VID_21192,1
VID_1338,1
VID_13631,3
VID_425,1
VID_23125,3
VID_5980,1
VID_5826,1
VID_730,1
VID_20191,1
VID_9366,1
VID_3599,2
VID_7073,1
VID_13754,1
VID_2499,6
VID_14759,1
VID_13348,1
VID_5900,1
VID_21942,1
VID_23612,1
VID_15321,1
VID_16775,1
VID_8386,2
VID_12887,1
VID_3074,1
VID_17009,1
VID_18209,1
VID_16226,1
VID_23615,1
VID_3344,4
VID_13034,1
VID_23160,1
VID_23460,1
VID_2581,1
VID_7813,1
VID_1638,1
VID_21708,7
VID_5991,1
VID_22675,1
VID_20488,2
VID_23492,1
VID_22464,1
VID_13553,1
VID_23048,1
VID_19463,1
VID_2955,15
VID_21189,1
VID_20777,2
VID_15256,1
VID_17502,1
VID_22886,1
VID_17133,1
VID_18620,1
VID_10137,1
VID_13680,1
VID_10713,1
VID_23376,1
VID_428,1
VID_14166,1
VID_17547,1
VID_2976,1
VID_11430,1
VID_13121,1
VID_16459,1
VID_846,1
VID_9810,1
VID_3097,1
VID_16503,1
VID_296,1
VID_19267,2
VID_13080,1
VID_16247,1
VID_1982,1
VID_22880,2
VID_14170,1
VID_10366,1
VID_3537,3
VID_21066,1
VID_4285,1
VID_13925,1
VID_19161,1
VID_21216,1
VID_2226,1
VID_5101,1
VID_22215,1
VID_4278,1
VID_19545,1
VID_16699,1
VID_7728,1
VID_13946,22
VID_22301,1
VID_490,1
VID_14579,2
VID_22276,4
VID_12740,4
VID_2319,1
VID_9097,1
VID_15646,3
VID_3981,3
VID_12145,1
VID_15834,1
VID_16160,2
VID_1083,1
VID_10805,8
VID_3699,1
VID_21514,1
VID_1673,1
VID_15239,1
VID_898,1
VID_11335,1
VID_4501,1
VID_22358,1
VID_7092,1
VID_19699,4
VID_16150,2
VID_16870,1
VID_15804,1
VID_11147,1
VID_6581,3
VID_11927,5
VID_12471,2
VID_16703,27
VID_12913,12
VID_7482,1
VID_3979,1
VID_7010,1
VID_5822,1
VID_22298,1
VID_6753,4
VID_12787,1
VID_11162,1
VID_18497,4
VID_76,1
VID_18190,1
VID_11843,2
VID_4089,2
VID_20298,1
VID_9557,1
VID_9380,1
VID_18153,1
VID_18060,1
VID_20324,1
VID_11513,1
VID_17896,1
VID_16060,1
VID_15066,1
VID_4762,1
VID_23414,1
VID_13269,1
VID_4876,1
VID_8111,1
VID_2593,6
VID_21549,1
VID_6237,2
VID_22122,1
VID_6481,1
VID_12717,1
VID_20370,1
VID_14515,1
VID_11481,2
VID_10769,1
VID_18296,1
VID_7639,1
VID_18195,1
VID_20891,1
VID_19939,1
VID_19388,1
VID_20066,1
VID_7083,1
VID_12868,1
VID_16004,2
VID_7698,1
VID_18053,1
VID_9985,1
VID_3109,2
VID_7784,1
VID_16888,1
VID_15320,2
VID_6762,1
VID_13485,1
VID_20969,1
VID_1615,1
VID_13077,1
VID_2223,2
VID_19576,1
VID_211,1
VID_14157,1
VID_16361,1
VID_3278,5
VID_20965,1
VID_14397,14
VID_9552,1
VID_14588,1
VID_15007,1
VID_11202,1
VID_11824,1
VID_2490,1
VID_7575,1
VID_11142,1
VID_9984,1
VID_3583,6
VID_14594,2
VID_12231,12
VID_21257,3
VID_3275,2
VID_7081,1
VID_13830,1
VID_9356,1
VID_13975,1
VID_2100,3
VID_3260,1
VID_20059,1
VID_5915,1
VID_7280,1
VID_8813,2
VID_4095,5
VID_15505,1
VID_12419,2
VID_2937,1
VID_9231,1
VID_21270,1
VID_17847,1
VID_11237,1
VID_4634,1
VID_4716,1
VID_20265,3
VID_18316,1
VID_10138,2
VID_4990,1
VID_246,1
VID_6841,1
VID_17749,2
VID_8136,1
VID_3815,1
VID_17244,14
VID_8194,2
VID_21265,4
VID_19952,1
VID_3483,1
VID_11010,1
VID_16542,2
VID_12196,4
VID_20150,1
VID_652,1
VID_18816,1
VID_11495,1
VID_20420,1
VID_1035,1
VID_4240,1
VID_12148,1
VID_2059,2
VID_10136,1
VID_19726,1
VID_15530,1
VID_10512,1
VID_23099,1
VID_18818,1
VID_18846,1
VID_4056,1
VID_7349,2
VID_6296,1
VID_22618,1
VID_5725,2
VID_2582,4
VID_23619,1
VID_10774,1
VID_1380,1
VID_5879,2
VID_14235,1
VID_17019,2
VID_13630,1
VID_2081,1
VID_18764,1
VID_13779,1
VID_18791,1
VID_7140,1
VID_23074,1
VID_13977,1
VID_522,1
VID_20567,1
VID_18521,1
VID_12121,1
VID_4090,1
VID_8664,1
VID_12236,7
VID_16548,1
VID_20239,1
VID_20147,1
VID_20823,1
VID_19629,1
VID_3159,1
VID_4388,1
VID_5729,1
VID_16729,1
VID_10898,1
VID_15117,1
VID_2008,1
VID_1992,1
VID_20369,1
VID_16922,1
VID_19905,1
VID_21924,1
VID_1248,1
VID_21766,1
VID_5247,1
VID_18615,1
VID_2267,1
VID_17316,1
VID_11279,1
VID_5552,8
VID_22352,1
VID_15074,1
VID_15181,1
VID_21556,1
VID_2767,1
VID_8827,1
VID_1268,1
VID_20506,1
VID_5204,6
VID_15122,1
VID_21234,1
VID_21772,1
VID_20282,1
VID_21958,9
VID_4481,1
VID_10596,1
VID_18797,1
VID_4060,3
VID_13312,2
VID_4275,1
VID_1473,1
VID_12854,1
VID_2628,10
VID_8516,1
VID_14619,2
VID_19598,2
VID_20689,1
VID_20901,1
VID_13305,1
VID_23677,1
VID_16068,1
VID_17820,1
VID_6711,1
VID_12008,2
VID_7139,1
VID_22612,2
VID_6600,1
VID_2734,1
VID_11114,2
VID_15928,1
VID_3784,5
VID_23266,1
VID_23458,1
VID_17606,1
VID_14718,1
VID_1548,1
VID_7231,1
VID_801,1
VID_13712,1
VID_10166,4
VID_5659,1
VID_1184,1
VID_15420,1
VID_18814,1
VID_10531,1
VID_1552,3
VID_16661,48
VID_11815,1
VID_16106,1
VID_10096,3
VID_13800,1
VID_20971,3
VID_3761,2
VID_17833,1
VID_23359,1
VID_17046,1
VID_13663,2
VID_20421,1
VID_21232,1
VID_22033,1
VID_23156,1
VID_16525,1
VID_12507,1
VID_8100,1
VID_11008,1
VID_6241,5
VID_3009,2
VID_19559,1
VID_16197,1
VID_8132,1
VID_13790,1
VID_18140,1
VID_816,1
VID_16603,1
VID_18097,1
VID_8742,1
VID_19665,1
VID_17140,1
VID_20124,1
VID_16535,1
VID_5137,2
VID_14719,1
VID_13884,1
VID_3249,3
VID_18283,1
VID_16543,1
VID_18133,1
VID_23731,2
VID_11867,1
VID_23734,3
VID_10502,1
VID_23101,1
VID_13526,1
VID_22440,1
VID_542,1
VID_19625,1
VID_11584,2
VID_12516,1
VID_667,1
VID_18563,1
VID_5462,1
VID_12155,1
VID_15969,1
VID_16141,1
VID_7431,1
VID_6528,1
VID_4795,2
VID_6677,1
VID_21733,1
VID_22128,1
VID_10638,1
VID_19603,1
VID_2171,1
VID_16181,1
VID_18102,1
VID_22722,1
VID_21248,1
VID_15421,2
VID_16412,2
VID_11403,1
VID_3492,1
VID_23244,1
VID_9580,1
VID_19934,1
VID_23452,3
VID_19378,1
VID_3257,1
VID_14547,12
VID_11926,1
VID_22031,1
VID_2878,1
VID_11072,2
VID_19910,1
VID_14655,3
VID_18920,1
VID_749,1
VID_7892,1
VID_17249,2
VID_14434,1
VID_17361,4
VID_20118,1
VID_3246,4
VID_17983,1
VID_19052,1
VID_817,1
VID_4969,1
VID_16136,1
VID_10245,1
VID_17106,2
VID_11803,2
VID_22896,1
VID_1749,1
VID_10732,1
VID_20461,4
VID_9295,1
VID_13024,1
VID_19735,1
VID_2416,1
VID_11799,2
VID_1626,1
VID_14902,1
VID_326,1
VID_14288,1
VID_15337,1
VID_2436,1
VID_20962,1
VID_21022,11
VID_8357,1
VID_912,1
VID_19802,1
VID_5858,1
VID_868,1
VID_2938,1
VID_7205,2
VID_13328,1
VID_17349,1
VID_3587,1
VID_9761,1
VID_22986,2
VID_22640,1
VID_123,1
VID_11768,2
VID_9948,4
VID_23191,2
VID_23115,2
VID_23302,1
VID_10448,3
VID_3547,1
VID_5173,1
VID_11425,1
VID_22512,1
VID_13801,1
VID_7216,1
VID_1459,1
VID_768,1
VID_7874,1
VID_17411,1
VID_5338,1
VID_13093,3
VID_3562,1
VID_20725,1
VID_11275,1
VID_13931,1
VID_20614,1
VID_9151,2
VID_21787,1
VID_8709,1
VID_23579,1
VID_17814,1
VID_17607,1
VID_4756,1
VID_8258,2
VID_21081,1
VID_8426,1
VID_1191,1
VID_8169,1
VID_17104,1
VID_17947,2
VID_8778,1
VID_8824,5
VID_20521,1
VID_20565,2
VID_2345,3
VID_11351,1
VID_19674,1
VID_17380,1
VID_20501,1
VID_10078,1
VID_17268,1
VID_11963,1
VID_7177,1
VID_12440,1
VID_14091,2
VID_5145,2
VID_10483,1
VID_1378,1
VID_3427,2
VID_15335,1
VID_18848,1
VID_2755,1
VID_1172,1
VID_3340,3
VID_12594,6
VID_6607,1
VID_13861,1
VID_9705,1
VID_5850,1
VID_12238,36
VID_21926,2
VID_9487,1
VID_20494,1
VID_23549,2
VID_19860,1
VID_1150,1
VID_5736,1
VID_1308,5
VID_23085,1
VID_376,1
VID_750,2
VID_11771,1
VID_6200,3
VID_1917,6
VID_5987,1
VID_4277,1
VID_4291,35
VID_3217,4
VID_14488,1
VID_4524,1
VID_10322,1
VID_5870,1
VID_5237,1
VID_1058,2
VID_7661,5
VID_17233,1
VID_2787,1
VID_5413,1
VID_18748,1
VID_16983,1
VID_9368,1
VID_2876,1
VID_14753,1
VID_20024,1
VID_22731,1
VID_1020,1
VID_21916,3
VID_20316,1
VID_10115,1
VID_13527,2
VID_10017,5
VID_20624,1
VID_549,1
VID_7929,1
VID_21591,3
VID_15528,1
VID_2737,3
VID_15198,3
VID_7845,1
VID_5740,3
VID_14139,1
VID_5516,1
VID_4987,1
VID_9479,1
VID_15816,1
VID_11396,1
VID_8741,9
VID_4189,1
VID_15667,1
VID_22288,1
VID_16111,1
VID_8765,1
VID_5061,3
VID_6224,1
VID_5902,1
VID_15118,1
VID_15594,1
VID_13664,1
VID_5969,1
VID_21111,2
VID_11029,1
VID_14023,1
VID_18096,1
VID_13058,1
VID_16464,3
VID_14895,1
VID_2533,1
VID_20581,1
VID_1811,1
VID_18604,1
VID_14864,1
VID_13419,3
VID_22638,1
VID_14649,1
VID_23103,1
VID_13850,1
VID_1810,2
VID_18335,1
VID_12164,2
VID_16549,5
VID_10235,2
VID_19514,1
VID_18077,1
VID_4242,3
VID_5855,1
VID_10617,1
VID_824,1
VID_14341,2
VID_514,1
VID_2863,1
VID_20662,3
VID_16730,1
VID_2272,2
VID_17648,1
VID_11316,1
VID_12996,1
VID_3430,1
VID_12935,1
VID_23589,1
VID_9862,1
VID_8470,1
VID_8714,1
VID_10157,3
VID_5284,1
VID_14780,1
VID_2091,1
VID_11367,1
VID_6269,6
VID_21394,1
VID_8748,1
VID_8533,1
VID_1013,1
VID_12908,1
VID_13180,1
VID_5182,3
VID_104,1
VID_14411,1
VID_12957,1
VID_18566,1
VID_7049,2
VID_22563,1
VID_13261,1
VID_10340,1
VID_15891,1
VID_8103,9
VID_8461,1
VID_7622,1
VID_1136,1
VID_722,1
VID_9454,1
VID_10912,1
VID_9548,3
VID_20850,1
VID_4738,3
VID_18978,1
VID_8659,1
VID_1897,2
VID_2803,1
VID_20017,1
VID_12039,1
VID_13420,2
VID_810,1
VID_15012,1
VID_9473,1
VID_21233,1
VID_15573,1
VID_14136,1
VID_5263,1
VID_19147,1
VID_6746,1
VID_21062,2
VID_1391,1
VID_10695,1
VID_10709,1
VID_6050,2
VID_20221,1
VID_14590,1
VID_23440,1
VID_10114,1
VID_5636,3
VID_3714,1
VID_14057,2
VID_16982,1
VID_16158,1
VID_23018,1
VID_14304,2
VID_11438,1
VID_19361,1
VID_16945,1
VID_15325,1
VID_3164,6
VID_13148,1
VID_11446,1
VID_1200,3
VID_9583,3
VID_5362,1
VID_16290,1
VID_6663,2
VID_10513,2
VID_11604,5
VID_17853,1
VID_9036,8
VID_487,1
VID_6002,1
VID_13067,1
VID_1230,1
VID_10247,2
VID_20789,2
VID_22866,2
VID_3131,6
VID_23112,1
VID_7848,2
VID_15726,1
VID_16931,1
VID_12027,8
VID_11663,1
VID_5510,1
VID_2953,2
VID_12203,2
VID_9578,1
VID_4927,1
VID_17804,2
VID_16733,1
VID_707,1
VID_16334,2
VID_11444,1
VID_16944,1
VID_406,1
VID_11200,1
VID_6082,1
VID_17077,1
VID_12120,2
VID_18751,1
VID_22578,1
VID_10744,174499
VID_3062,1
VID_16724,1
VID_18072,1
VID_19114,1
VID_22030,1
VID_2269,1
VID_13298,4
VID_17090,1
VID_17358,2
VID_16540,29
VID_9248,9
VID_15585,1
VID_19347,1
VID_21447,1
VID_13179,3
VID_4715,2
VID_16761,1
VID_17408,1
VID_12568,3
VID_12409,1
VID_19916,1
VID_16481,1
VID_12539,1
VID_19279,5
VID_12943,1
VID_4659,1
VID_18232,1
VID_19162,1
VID_19730,1
VID_21800,1
VID_9676,1
VID_22343,1
VID_17323,1
VID_12127,2
VID_10102,1
VID_14077,1
VID_1515,1
VID_18952,1
VID_23494,1
VID_7222,1
VID_4804,3
VID_9600,1
VID_14184,1
VID_17029,1
VID_12733,1
VID_20713,1
VID_16978,5
VID_21426,1
VID_4682,1
VID_5067,2
VID_5967,7
VID_3160,11
VID_8015,2
VID_8314,1
VID_9061,1
VID_16054,1
VID_14914,1
VID_2782,1
VID_3405,3
VID_13973,2
VID_20293,4
VID_13331,1
VID_19058,1
VID_6758,3
VID_3893,2
VID_2712,1
VID_13854,1
VID_16032,1
VID_8816,1
VID_11284,1
VID_7030,1
VID_23648,1
VID_9266,3
VID_4866,1
VID_11410,1
VID_6130,1
VID_20754,1
VID_9062,5
VID_16223,2
VID_8874,1
VID_19747,1
VID_11152,1
VID_948,1
VID_6212,1
VID_23350,2
VID_12698,1
VID_7895,1
VID_22828,1
VID_15826,1
VID_19229,1
VID_16620,1
VID_520,1
VID_14306,5
VID_23403,1
VID_5068,1
VID_151,1
VID_16440,1
VID_6639,1
VID_10294,1
VID_11491,1
VID_21071,1
VID_6036,1
VID_10528,1
VID_16805,1
VID_13016,3
VID_12357,1
VID_21135,2
VID_14654,1
VID_4527,1
VID_358,2
VID_9344,1
VID_6680,1
VID_20648,1
VID_17740,1
VID_19803,1
VID_2895,2
VID_21528,1
VID_9297,1
VID_13766,2
VID_4882,2
VID_15857,1
VID_12661,1
VID_3685,1
VID_20790,1
VID_8500,1
VID_11100,1
VID_8719,1
VID_8322,2
VID_15001,4
VID_12322,1
VID_7261,1
VID_6203,1
VID_16731,1
VID_11416,1
VID_21849,2
VID_7923,1
VID_6247,1
VID_14460,1
VID_23485,1
VID_9329,1
VID_14827,1
VID_18237,1
VID_13840,3
VID_9229,4
VID_7162,1
VID_17313,1
VID_21629,7
VID_9591,1
VID_11437,1
VID_13076,1
VID_14681,1
VID_10378,1
VID_21873,1
VID_9282,1
VID_3554,1
VID_9884,1
VID_8583,1
VID_7617,1
VID_1284,3
VID_1594,3
VID_2902,1
VID_2160,1
VID_2357,1
VID_4012,1
VID_7932,4
VID_16858,4
VID_15431,1
VID_19393,1
VID_9371,1
VID_16347,2
VID_10564,1
VID_5634,1
VID_21704,1
VID_5415,1
VID_1925,2
VID_21687,1
VID_23616,1
VID_248,1
VID_2689,4
VID_3650,1
VID_3025,1
VID_11174,1
VID_4953,2
VID_18607,1
VID_21054,2
VID_2173,1
VID_11057,2
VID_13724,1
VID_13430,5
VID_9390,1
VID_18342,1
VID_11777,1
VID_19047,1
VID_172,1
VID_3718,10
VID_22213,1
VID_5696,3
VID_20334,3
VID_1007,1
VID_13102,1
VID_21651,1
VID_2009,1
VID_21017,1
VID_4382,1
VID_4515,1
VID_3179,1
VID_23587,1
VID_12356,1
VID_18669,1
VID_6952,1
VID_4156,3
VID_2031,1
VID_20255,1
VID_14817,1
VID_777,3
VID_3995,1
VID_10014,3
VID_10300,1
VID_2465,1
VID_17701,2
VID_4175,4
VID_15136,1
VID_9687,1
VID_12630,1
VID_9851,1
VID_16471,1
VID_17782,1
VID_12983,1
VID_3696,1
VID_17888,1
VID_22337,1
VID_11385,1
VID_13508,1
VID_4664,1
VID_12336,1
VID_3184,1
VID_4506,1
VID_7887,1
VID_1583,3
VID_9477,2
VID_21725,1
VID_1960,1
VID_13998,1
VID_12243,7
VID_993,1
VID_16091,2
VID_17591,1
VID_2311,1
VID_22345,1
VID_2342,6
VID_8959,1
VID_3423,1
VID_942,1
VID_17251,1
VID_10831,1
VID_7424,1
VID_6404,3
VID_18918,1
VID_22132,1
VID_22341,5
VID_18590,1
VID_5215,1
VID_16189,1
VID_3013,1
VID_12801,1
VID_7074,1
VID_21595,2
VID_5007,1
VID_15854,2
VID_2369,1
VID_554,1
VID_20809,1
VID_16735,2
VID_3212,13
VID_3137,1
VID_17255,2
VID_19709,1
VID_13463,2
VID_8118,1
VID_15978,1
VID_3478,1
VID_5275,2
VID_8837,1
VID_21230,4
VID_19256,1
VID_4054,2
VID_9515,1
VID_15224,1
VID_10509,1
VID_570,2
VID_18401,1
VID_5981,1
VID_3077,1
VID_742,1
VID_19034,1
VID_17070,1
VID_11392,1
VID_6577,1
VID_15161,1
VID_20311,1
VID_8374,4
VID_22056,2
VID_8221,1
VID_11338,1
VID_6994,1
VID_15998,1
VID_18844,1
VID_19272,1
VID_11191,1
VID_7732,1
VID_10954,12
VID_17960,1
VID_2865,1
VID_8654,1
VID_10308,1
VID_10468,1
VID_5692,3
VID_18943,1
VID_6756,1
VID_2479,1
VID_16749,1
VID_20222,1
VID_16310,1
VID_11929,4
VID_17964,1
VID_8219,1
VID_9671,1
VID_9700,2
VID_23284,1
VID_19493,1
VID_3123,1
VID_10681,1
VID_18985,1
VID_15460,1
VID_15406,3
VID_12559,1
VID_19679,1
VID_15305,1
VID_22174,2
VID_4220,4
VID_14092,1
VID_540,1
VID_4663,1
VID_22875,1
VID_5047,1
VID_16179,6
VID_6524,6
VID_15701,1
VID_2125,1
VID_13225,1
VID_7398,1
VID_7756,1
VID_2183,1
VID_9525,1
VID_11901,1
VID_10810,7
VID_1126,2
VID_8232,1
VID_16675,1
VID_2995,1
VID_366,1
VID_9273,1
VID_15580,3
VID_8392,1
VID_21183,1
VID_19964,1
VID_8670,1
VID_12176,1
VID_11534,1
VID_5680,1
VID_21288,1
VID_11161,1
VID_19849,1
VID_21412,1
VID_11465,1
VID_22015,3
VID_2691,1
VID_19334,1
VID_6162,1
VID_13451,1
VID_12214,1
VID_10943,1
VID_12722,1
VID_11298,1
VID_18240,1
VID_9558,3
VID_7218,1
VID_21065,1
VID_2724,1
VID_21578,1
VID_1048,1
VID_10801,1
VID_1722,3
VID_19293,1
VID_10052,1
VID_19400,1
VID_18792,1
VID_21334,1
VID_7294,1
VID_1634,2
VID_21201,2
VID_415,2
VID_3072,1
VID_1464,1
VID_18400,1
VID_4992,1
VID_16747,1
VID_17491,1
VID_12664,1
VID_489,1
VID_22646,3
VID_1716,1
VID_9767,1
VID_16415,1
VID_12813,1
VID_15634,1
VID_212,1
VID_20184,1
VID_4055,1
VID_8312,1
VID_20468,1
VID_11575,2
VID_19446,1
VID_17936,1
VID_11527,1
VID_1026,3
VID_22134,1
VID_21568,1
VID_610,1
VID_10457,1
VID_10503,1
VID_12089,1
VID_2819,1
VID_21033,1
VID_20642,1
VID_23328,1
VID_6324,4
VID_7809,2
VID_13209,1
VID_22376,1
VID_11892,1
VID_6354,1
VID_21134,1
VID_1367,1
VID_7132,1
VID_13010,1
VID_16384,1
VID_9208,5
VID_22406,3
VID_10674,1
VID_11599,3
VID_14272,1
VID_10530,1
VID_8004,1
VID_8790,1
VID_6313,1
VID_3231,1
VID_14615,1
VID_14196,1
VID_11697,1
VID_81,1
VID_22272,3
VID_9114,1
VID_3910,9
VID_18574,1
VID_2666,1
VID_2833,1
VID_11434,1
VID_8881,2
VID_5219,1
VID_19882,1
VID_8083,1
VID_18777,1
VID_2245,2
VID_14884,1
VID_17548,1
VID_5944,30
VID_10123,1
VID_7542,1
VID_5998,2
VID_19084,2
VID_15524,1
VID_5438,1
VID_10434,1
VID_22871,2
VID_4391,1
VID_17631,1
VID_18098,1
VID_14938,3
VID_468,1
VID_13066,2
VID_16966,6
VID_8795,1
VID_16424,1
VID_1660,1
VID_10336,1
VID_16819,4
VID_15098,8
VID_19761,1
VID_23716,3
VID_1134,1
VID_7592,3
VID_2846,1
VID_2559,1
VID_14668,1
VID_17396,3
VID_4675,1
VID_6838,1
VID_15368,1
VID_7647,2
VID_4994,1
VID_11944,1
VID_69,1
VID_2328,1
VID_11840,1
VID_8892,1
VID_19687,1
VID_22821,1
VID_12769,1
VID_4727,1
VID_582,1
VID_17656,1
VID_17981,1
VID_20819,10
VID_15559,1
VID_2050,5
VID_7257,1
VID_12139,1
VID_10384,1
VID_4747,1
VID_16336,2
VID_15652,1
VID_6078,1
VID_18843,1
VID_14019,3
VID_18276,1
VID_16395,1
VID_10117,4
VID_7527,2
VID_4748,1
VID_21361,2
VID_21903,1
VID_17496,15
VID_17477,1
VID_20582,1
VID_3397,4
VID_17037,1
VID_23042,1
VID_16019,1
VID_13660,1
VID_14911,1
VID_2444,1
VID_20299,1
VID_21662,1
