vidid,Predicted
VID_20753,1.0
VID_11716,2.0
VID_6442,2.0
VID_14855,2.0
VID_5618,1.0
VID_15705,3.0
VID_21268,1.0
VID_6719,2.0
VID_12439,5.0
VID_19495,2.0
VID_1413,2.0
VID_19700,1.0
VID_18724,1.0
VID_20607,1.0
VID_67,2.0
VID_17220,2.0
VID_5923,2.0
VID_15913,2.0
VID_16408,2.0
VID_16364,1.0
VID_16933,2.0
VID_15529,1.0
VID_11148,1.0
VID_12324,3.0
VID_5617,2.0
VID_7904,2.0
VID_16263,2.0
VID_12364,2.0
VID_12538,2.0
VID_22150,2.0
VID_3643,2.0
VID_1672,2.0
VID_12028,2.0
VID_9769,1.0
VID_5028,2.0
VID_15031,2.0
VID_4006,2.0
VID_13135,1.0
VID_17048,3.0
VID_13862,2.0
VID_22781,1.0
VID_4286,5.0
VID_15754,1.0
VID_6118,2.0
VID_12929,1.0
VID_20172,1.0
VID_12981,1.0
VID_19861,1.0
VID_23691,2.0
VID_6638,2.0
VID_8177,2.0
VID_15137,5.0
VID_10369,2.0
VID_18888,1.0
VID_968,2.0
VID_15157,3.0
VID_23693,1.0
VID_14298,4.0
VID_20552,3.0
VID_9109,1.0
VID_3272,2.0
VID_19926,1.0
VID_5432,2.0
VID_19362,1.0
VID_2721,2.0
VID_11957,1.0
VID_8323,1.0
VID_645,2.0
VID_2783,2.0
VID_13684,2.0
VID_18745,1.0
VID_2193,2.0
VID_19488,1.0
VID_6168,2.0
VID_21456,1.0
VID_7573,2.0
VID_20065,2.0
VID_11804,2.0
VID_15866,2.0
VID_13110,2.0
VID_7220,2.0
VID_16965,7.0
VID_20407,2.0
VID_19807,1.0
VID_22434,69.0
VID_11886,3.0
VID_19299,2.0
VID_2583,4.0
VID_4770,2.0
VID_3421,2.0
VID_18263,1.0
VID_22062,2.0
VID_21908,2.0
VID_8584,2.0
VID_3106,2.0
VID_7464,2.0
VID_684,2.0
VID_13709,1.0
VID_23655,1.0
VID_8589,2.0
VID_4824,5.0
VID_12596,2.0
VID_9452,2.0
VID_14432,1.0
VID_7849,2.0
VID_6822,3.0
VID_392,3.0
VID_12777,2.0
VID_13616,1.0
VID_15792,1.0
VID_11060,2.0
VID_18182,1.0
VID_12237,5.0
VID_15759,2.0
VID_15351,1.0
VID_16436,1.0
VID_16993,2.0
VID_15666,1.0
VID_20082,3.0
VID_23470,2.0
VID_15347,1.0
VID_23453,2.0
VID_10613,2.0
VID_20155,1.0
VID_7919,2.0
VID_289,2.0
VID_16248,2.0
VID_15023,1.0
VID_5776,6.0
VID_7234,2.0
VID_15841,1.0
VID_23258,1.0
VID_3322,2.0
VID_3510,2.0
VID_4057,2.0
VID_8683,2.0
VID_12924,2.0
VID_19014,2.0
VID_4319,2.0
VID_9574,1.0
VID_4942,2.0
VID_12485,1.0
VID_18915,1.0
VID_23465,2.0
VID_5395,2.0
VID_4252,3.0
VID_18134,2.0
VID_4898,1.0
VID_21615,1.0
VID_9433,2.0
VID_2216,2.0
VID_17785,1.0
VID_17327,25.0
VID_20818,8.0
VID_7475,2.0
VID_20723,1.0
VID_22157,1.0
VID_7481,2.0
VID_7159,2.0
VID_16515,1.0
VID_274,2.0
VID_14701,2.0
VID_20123,1.0
VID_4368,2.0
VID_4574,2.0
VID_1576,2.0
VID_11992,3.0
VID_19868,1.0
VID_8342,2.0
VID_22655,1.0
VID_20712,1.0
VID_9138,2.0
VID_7699,1.0
VID_8951,3.0
VID_1392,2.0
VID_14808,114.0
VID_8128,2.0
VID_18170,1.0
VID_8311,2.0
VID_14550,56.0
VID_4758,1.0
VID_6557,3.0
VID_9116,1.0
VID_14788,2.0
VID_10195,1.0
VID_23618,1.0
VID_5136,2.0
VID_12134,2.0
VID_17456,1.0
VID_9063,7.0
VID_16340,1.0
VID_17438,1.0
VID_1902,3.0
VID_14458,1.0
VID_17375,1.0
VID_10451,2.0
VID_7080,1.0
VID_3016,2.0
VID_6470,6.0
VID_14853,4.0
VID_11188,1.0
VID_22628,1.0
VID_5270,2.0
VID_21273,1.0
VID_19242,4.0
VID_9996,2.0
VID_17881,1.0
VID_13545,6.0
VID_11130,2.0
VID_23259,3.0
VID_2417,2.0
VID_3411,2.0
VID_3485,2.0
VID_5738,1.0
VID_3521,2.0
VID_21357,7.0
VID_6801,3.0
VID_10981,2.0
VID_19985,1.0
VID_22074,1.0
VID_6537,2.0
VID_16778,3.0
VID_18279,2.0
VID_19019,2.0
VID_11725,2.0
VID_21493,4.0
VID_3640,2.0
VID_18272,1.0
VID_8331,2.0
VID_16857,1.0
VID_9041,3.0
VID_12401,2.0
VID_18782,1.0
VID_10823,1.0
VID_14699,2.0
VID_20306,2.0
VID_5710,2.0
VID_8172,5.0
VID_15062,1.0
VID_9296,2.0
VID_7831,1.0
VID_4970,2.0
VID_9255,3.0
VID_23467,2.0
VID_16581,1.0
VID_12488,1.0
VID_4011,2.0
VID_3927,2.0
VID_5578,2.0
VID_23153,3.0
VID_12895,2.0
VID_13203,2.0
VID_5749,3.0
VID_200,2.0
VID_4163,3.0
VID_17426,1.0
VID_16544,3.0
VID_2305,2.0
VID_553,2.0
VID_9506,1.0
VID_6496,3.0
VID_5699,2.0
VID_16734,2.0
VID_14600,2.0
VID_15112,5.0
VID_16954,1.0
VID_18478,5.0
VID_19389,1.0
VID_1348,2.0
VID_1000,3.0
VID_16959,3.0
VID_23681,1.0
VID_14417,2.0
VID_10784,1.0
VID_8487,1.0
VID_17040,4.0
VID_16396,1.0
VID_15957,3.0
VID_22207,1.0
VID_17528,5.0
VID_15385,1.0
VID_16682,3.0
VID_661,2.0
VID_13687,2.0
VID_1438,16.0
VID_13332,2.0
VID_14000,1.0
VID_7402,2.0
VID_21416,7.0
VID_1396,2.0
VID_2133,4.0
VID_3603,5.0
VID_10454,1.0
VID_491,2.0
VID_4490,2.0
VID_15588,2.0
VID_13366,2.0
VID_8288,5.0
VID_21621,7.0
VID_19232,1.0
VID_20718,1.0
VID_5949,2.0
VID_16403,1.0
VID_7954,2.0
VID_441,2.0
VID_12114,2.0
VID_8224,2.0
VID_2998,10.0
VID_2676,3.0
VID_678,3.0
VID_16659,2.0
VID_1294,2.0
VID_7624,2.0
VID_1277,2.0
VID_9726,1.0
VID_13732,1.0
VID_983,2.0
VID_18556,1.0
VID_6037,2.0
VID_19550,3.0
VID_7145,15.0
VID_8906,2.0
VID_16583,4.0
VID_5260,2.0
VID_15014,2.0
VID_14318,3.0
VID_12522,2.0
VID_5197,2.0
VID_22396,1.0
VID_3252,2.0
VID_23438,2.0
VID_16127,1.0
VID_13860,2.0
VID_13887,1.0
VID_4865,2.0
VID_15670,3.0
VID_7894,2.0
VID_18048,2.0
VID_4307,3.0
VID_9349,2.0
VID_16991,10.0
VID_17464,16.0
VID_9923,2.0
VID_11287,1.0
VID_18502,3.0
VID_23104,11.0
VID_13868,3.0
VID_14374,1.0
VID_5205,2.0
VID_18728,1.0
VID_23329,1.0
VID_16284,1.0
VID_14059,2.0
VID_17475,1.0
VID_389,3.0
VID_15706,2.0
VID_11844,2.0
VID_15446,2.0
VID_6039,1.0
VID_6987,1.0
VID_3855,3.0
VID_18012,3.0
VID_21988,2.0
VID_19605,3.0
VID_18707,1.0
VID_21831,2.0
VID_19381,5.0
VID_272,2.0
VID_1906,3.0
VID_7930,2.0
VID_2631,7.0
VID_14335,62.0
VID_19046,1.0
VID_9053,5.0
VID_15414,2.0
VID_10692,1.0
VID_2308,3.0
VID_11872,2.0
VID_13889,1.0
VID_23727,2.0
VID_1251,4.0
VID_6245,2.0
VID_20914,1.0
VID_6957,1.0
VID_7865,1.0
VID_13304,2.0
VID_11512,2.0
VID_12553,1.0
VID_10134,2.0
VID_1632,2.0
VID_22907,6.0
VID_10816,1.0
VID_6698,2.0
VID_19970,2.0
VID_8792,2.0
VID_2040,2.0
VID_20399,1.0
VID_13412,2.0
VID_7928,1.0
VID_16061,1.0
VID_13418,2.0
VID_19961,2.0
VID_11194,1.0
VID_4489,1.0
VID_3876,3.0
VID_12616,3.0
VID_11483,2.0
VID_9194,2.0
VID_7765,1.0
VID_18780,2.0
VID_1267,5.0
VID_13432,2.0
VID_13302,2.0
VID_19884,1.0
VID_1695,2.0
VID_7157,2.0
VID_20876,2.0
VID_9035,3.0
VID_4313,7.0
VID_12180,2.0
VID_1759,2.0
VID_21186,4.0
VID_4989,4.0
VID_17199,3.0
VID_6433,3.0
VID_8740,3.0
VID_1647,2.0
VID_16427,3.0
VID_5806,2.0
VID_12554,2.0
VID_15576,1.0
VID_20879,2.0
VID_20580,3.0
VID_8624,1.0
VID_15575,9.0
VID_18564,1.0
VID_13483,2.0
VID_1657,2.0
VID_1356,3.0
VID_12108,3.0
VID_6649,3.0
VID_18405,1.0
VID_12738,3.0
VID_13092,2.0
VID_14201,1.0
VID_13706,2.0
VID_213,2.0
VID_7224,1.0
VID_6884,2.0
VID_9722,1.0
VID_13780,3.0
VID_13828,2.0
VID_2817,2.0
VID_11366,3.0
VID_4897,1.0
VID_3523,2.0
VID_19135,1.0
VID_14543,14.0
VID_2061,2.0
VID_754,3.0
VID_23602,1.0
VID_11632,1.0
VID_14440,1.0
VID_22932,3.0
VID_7555,2.0
VID_11213,1.0
VID_2675,5.0
VID_8293,2.0
VID_18726,1.0
VID_17484,3.0
VID_18733,1.0
VID_1059,3.0
VID_9143,2.0
VID_14665,2.0
VID_4036,2.0
VID_3285,3.0
VID_18901,1.0
VID_20737,1.0
VID_944,3.0
VID_20956,1.0
VID_11068,14.0
VID_8123,2.0
VID_8607,1.0
VID_11993,2.0
VID_11216,1.0
VID_21786,2.0
VID_12321,5.0
VID_9374,1.0
VID_1873,2.0
VID_15341,2.0
VID_1094,2.0
VID_19489,3.0
VID_13966,2.0
VID_16782,1.0
VID_11460,2.0
VID_2282,2.0
VID_18812,3.0
VID_5238,2.0
VID_12704,1.0
VID_20650,2.0
VID_16174,2.0
VID_14138,1.0
VID_12719,2.0
VID_10122,2.0
VID_14697,3.0
VID_9677,2.0
VID_22686,1.0
VID_227,2.0
VID_20507,4.0
VID_21682,1.0
VID_18441,1.0
VID_997,2.0
VID_12706,4.0
VID_6173,2.0
VID_21501,3.0
VID_2809,2.0
VID_569,2.0
VID_3634,2.0
VID_3499,2.0
VID_6096,1.0
VID_14238,2.0
VID_19675,1.0
VID_9330,2.0
VID_22198,1.0
VID_12804,1.0
VID_16080,2.0
VID_7748,2.0
VID_19263,1.0
VID_10277,1.0
VID_20198,1.0
VID_3822,3.0
VID_8761,2.0
VID_6759,2.0
VID_3481,3.0
VID_3094,2.0
VID_16566,1.0
VID_4441,2.0
VID_3951,4.0
VID_21843,1.0
VID_23364,1.0
VID_5251,2.0
VID_1948,2.0
VID_3991,3.0
VID_7826,1.0
VID_13676,2.0
VID_18637,2.0
VID_21061,1.0
VID_6547,2.0
VID_16425,2.0
VID_17266,8.0
VID_19690,1.0
VID_14158,2.0
VID_602,2.0
VID_13360,6.0
VID_17387,2.0
VID_4906,2.0
VID_22885,1.0
VID_23683,2.0
VID_19725,2.0
VID_22041,1.0
VID_5019,2.0
VID_1377,2.0
VID_1679,2.0
VID_9286,2.0
VID_19304,2.0
VID_666,2.0
VID_10349,2.0
VID_1774,2.0
VID_12371,2.0
VID_4103,3.0
VID_6527,2.0
VID_11443,2.0
VID_15490,2.0
VID_18734,1.0
VID_4333,5.0
VID_22923,1.0
VID_15571,1.0
VID_7233,5.0
VID_9733,2.0
VID_4723,3.0
VID_14095,2.0
VID_10131,4.0
VID_4768,3.0
VID_7168,2.0
VID_18644,3.0
VID_17176,2.0
VID_16331,2.0
VID_9298,2.0
VID_13873,2.0
VID_13295,2.0
VID_11572,2.0
VID_10995,3.0
VID_20031,3.0
VID_14996,3.0
VID_22893,1.0
VID_21296,1.0
VID_20277,1.0
VID_14778,3.0
VID_383,2.0
VID_5827,3.0
VID_7558,2.0
VID_18015,2.0
VID_18744,1.0
VID_16266,1.0
VID_17175,2.0
VID_17805,1.0
VID_3720,2.0
VID_20491,1.0
VID_2711,2.0
VID_10991,3.0
VID_23563,1.0
VID_353,4.0
VID_23165,2.0
VID_7300,2.0
VID_6710,2.0
VID_5196,2.0
VID_3730,3.0
VID_20785,1.0
VID_19781,1.0
VID_10146,2.0
VID_2518,3.0
VID_840,2.0
VID_4430,2.0
VID_16996,2.0
VID_22936,1.0
VID_22504,26.0
VID_3750,8.0
VID_3658,4.0
VID_22971,1.0
VID_15236,17.0
VID_22486,1.0
VID_13954,2.0
VID_8058,2.0
VID_663,2.0
VID_3814,4.0
VID_9198,1.0
VID_19863,1.0
VID_13398,2.0
VID_17862,1.0
VID_7718,1.0
VID_15516,2.0
VID_2296,2.0
VID_22055,1.0
VID_22459,3.0
VID_16854,1.0
VID_8197,2.0
VID_21952,2.0
VID_10129,2.0
VID_3566,2.0
VID_6817,2.0
VID_19260,2.0
VID_20553,8.0
VID_22496,1.0
VID_12450,2.0
VID_14239,2.0
VID_16804,1.0
VID_6521,3.0
VID_5102,3.0
VID_16722,3.0
VID_18580,1.0
VID_4212,4.0
VID_1783,2.0
VID_12206,1.0
VID_21552,3.0
VID_6166,2.0
VID_22473,1.0
VID_10843,1.0
VID_7934,5.0
VID_6887,2.0
VID_3994,2.0
VID_14111,27.0
VID_12425,6.0
VID_2705,2.0
VID_22460,2.0
VID_21443,1.0
VID_13458,2.0
VID_16706,2.0
VID_11203,1.0
VID_4415,1.0
VID_14218,1.0
VID_19113,3.0
VID_19213,1.0
VID_19265,8.0
VID_2584,7.0
VID_5236,2.0
VID_1018,2.0
VID_17894,1.0
VID_9637,1.0
VID_22287,2.0
VID_13596,2.0
VID_6944,3.0
VID_2778,2.0
VID_3200,2.0
VID_11241,2.0
VID_5901,2.0
VID_14375,2.0
VID_99,2.0
VID_2899,2.0
VID_10190,1.0
VID_813,4.0
VID_14452,1.0
VID_369,2.0
VID_23168,2.0
VID_5106,2.0
VID_19011,2.0
VID_7298,3.0
VID_5681,2.0
VID_1855,2.0
VID_21283,1.0
VID_21379,7.0
VID_10947,7.0
VID_17615,1.0
VID_2087,2.0
VID_5531,2.0
VID_22667,1.0
VID_1296,2.0
VID_3279,2.0
VID_649,2.0
VID_18268,1.0
VID_19706,4.0
VID_6399,2.0
VID_19122,3.0
VID_4301,2.0
VID_10984,1.0
VID_8325,2.0
VID_16691,1.0
VID_11882,6.0
VID_11982,1.0
VID_14176,1.0
VID_3065,2.0
VID_22455,1.0
VID_14287,2.0
VID_7854,2.0
VID_22763,1.0
VID_4563,1.0
VID_15642,1.0
VID_21317,1.0
VID_18687,1.0
VID_18552,1.0
VID_5021,2.0
VID_3375,1.0
VID_3817,2.0
VID_3366,4.0
VID_8419,3.0
VID_1735,2.0
VID_1461,7.0
VID_2356,2.0
VID_16448,1.0
VID_9230,2.0
VID_10289,1.0
VID_18175,2.0
VID_22061,1.0
VID_1168,2.0
VID_22928,1.0
VID_11744,1.0
VID_11047,14.0
VID_13591,6.0
VID_14578,1.0
VID_22622,1.0
VID_7901,2.0
VID_23021,9.0
VID_9038,3.0
VID_13750,2.0
VID_6280,2.0
VID_11461,2.0
VID_8873,2.0
VID_18990,2.0
VID_17976,3.0
VID_16955,3.0
VID_1796,2.0
VID_20921,1.0
VID_1317,3.0
VID_8069,2.0
VID_22468,1.0
VID_6926,3.0
VID_4722,1.0
VID_9129,2.0
VID_14041,2.0
VID_9932,2.0
VID_9659,2.0
VID_15144,1.0
VID_1498,2.0
VID_16129,1.0
VID_664,2.0
VID_17580,1.0
VID_21417,2.0
VID_13953,2.0
VID_18930,1.0
VID_18139,1.0
VID_11415,2.0
VID_19396,1.0
VID_16697,1.0
VID_16407,1.0
VID_9074,2.0
VID_4666,1.0
VID_22617,5.0
VID_1842,2.0
VID_17391,1.0
VID_2412,2.0
VID_20615,1.0
VID_14222,2.0
VID_9588,1.0
VID_16609,2.0
VID_17466,4.0
VID_1888,2.0
VID_461,2.0
VID_15015,3.0
VID_8631,1.0
VID_14646,2.0
VID_10770,1.0
VID_19109,1.0
VID_19111,1.0
VID_20186,1.0
VID_1192,2.0
VID_11722,2.0
VID_17776,2.0
VID_7549,2.0
VID_15395,2.0
VID_13017,1.0
VID_16986,1.0
VID_14419,1.0
VID_13921,2.0
VID_6609,2.0
VID_12878,2.0
VID_10931,2.0
VID_17716,2.0
VID_3255,2.0
VID_1506,2.0
VID_14618,1.0
VID_9422,2.0
VID_7811,3.0
VID_6620,3.0
VID_1477,4.0
VID_3248,2.0
VID_3529,2.0
VID_18772,1.0
VID_56,2.0
VID_18839,2.0
VID_5763,2.0
VID_3368,3.0
VID_18344,1.0
VID_23011,1.0
VID_5937,2.0
VID_3841,2.0
VID_21398,2.0
VID_8079,2.0
VID_15470,6.0
VID_20276,1.0
VID_5461,2.0
VID_7124,3.0
VID_5447,2.0
VID_1702,2.0
VID_14723,2.0
VID_14225,1.0
VID_16157,2.0
VID_7608,2.0
VID_3413,2.0
VID_10219,2.0
VID_19649,1.0
VID_21244,1.0
VID_20925,1.0
VID_3686,2.0
VID_12169,2.0
VID_7490,2.0
VID_19356,1.0
VID_1329,2.0
VID_1649,2.0
VID_10314,2.0
VID_13342,2.0
VID_21573,4.0
VID_21226,3.0
VID_18968,1.0
VID_18357,1.0
VID_11765,1.0
VID_439,2.0
VID_23407,1.0
VID_5598,2.0
VID_23356,4.0
VID_1278,5.0
VID_9253,2.0
VID_8203,6.0
VID_11006,6.0
VID_5553,1.0
VID_1677,3.0
VID_20853,20.0
VID_23581,6.0
VID_13212,1.0
VID_13440,1.0
VID_15448,2.0
VID_4967,1.0
VID_21754,5.0
VID_680,2.0
VID_12637,2.0
VID_7914,1.0
VID_12827,1.0
VID_122,2.0
VID_17314,2.0
VID_8713,1.0
VID_15935,5.0
VID_14442,1.0
VID_8070,2.0
VID_20403,4.0
VID_17711,1.0
VID_11615,1.0
VID_15404,3.0
VID_3647,2.0
VID_12405,6.0
VID_772,2.0
VID_11452,2.0
VID_3410,4.0
VID_7056,2.0
VID_20509,1.0
VID_11723,1.0
VID_5482,1.0
VID_15694,6.0
VID_4324,2.0
VID_1259,3.0
VID_10024,4.0
VID_22382,8.0
VID_1073,6.0
VID_5434,2.0
VID_14737,2.0
VID_8750,2.0
VID_15308,2.0
VID_16420,1.0
VID_15045,1.0
VID_20064,2.0
VID_13568,5.0
VID_2146,2.0
VID_14878,1.0
VID_5996,3.0
VID_18738,1.0
VID_16932,2.0
VID_10894,2.0
VID_14710,2.0
VID_8885,2.0
VID_23004,1.0
VID_23219,1.0
VID_22097,6.0
VID_4297,8.0
VID_16228,3.0
VID_15954,2.0
VID_3345,2.0
VID_6427,2.0
VID_2718,2.0
VID_6546,2.0
VID_13082,3.0
VID_5244,2.0
VID_3531,2.0
VID_22286,2.0
VID_22485,1.0
VID_12333,2.0
VID_10212,2.0
VID_3367,2.0
VID_16618,2.0
VID_20425,2.0
VID_15511,1.0
VID_15733,2.0
VID_4609,2.0
VID_1226,2.0
VID_13888,1.0
VID_9222,1.0
VID_21581,1.0
VID_4465,2.0
VID_5281,2.0
VID_1306,3.0
VID_7739,2.0
VID_22195,1.0
VID_18924,1.0
VID_23513,1.0
VID_17401,3.0
VID_20646,1.0
VID_11904,2.0
VID_4731,3.0
VID_5672,2.0
VID_15911,2.0
VID_20319,1.0
VID_17444,1.0
VID_18753,2.0
VID_7764,2.0
VID_15704,1.0
VID_11545,3.0
VID_19136,7.0
VID_18105,1.0
VID_14067,2.0
VID_20812,1.0
VID_21151,1.0
VID_7982,2.0
VID_20546,1.0
VID_17720,2.0
VID_16337,1.0
VID_19872,1.0
VID_21738,1.0
VID_11905,6.0
VID_4785,2.0
VID_16967,3.0
VID_20054,1.0
VID_23759,1.0
VID_5271,2.0
VID_15558,3.0
VID_20763,1.0
VID_3691,3.0
VID_10696,1.0
VID_15281,2.0
VID_11521,1.0
VID_11012,5.0
VID_21215,2.0
VID_14106,3.0
VID_17170,1.0
VID_8829,1.0
VID_15648,2.0
VID_2503,2.0
VID_9609,3.0
VID_14786,1.0
VID_1096,3.0
VID_16946,1.0
VID_538,2.0
VID_21465,27.0
VID_2234,2.0
VID_19367,2.0
VID_19713,2.0
VID_17979,3.0
VID_14645,2.0
VID_13242,2.0
VID_13615,2.0
VID_13195,1.0
VID_16686,20.0
VID_574,2.0
VID_19535,2.0
VID_17822,1.0
VID_9736,1.0
VID_9317,1.0
VID_1575,3.0
VID_6226,2.0
VID_21053,1.0
VID_7408,1.0
VID_20431,1.0
VID_19505,1.0
VID_23365,1.0
VID_6007,3.0
VID_5185,2.0
VID_6617,2.0
VID_9082,2.0
VID_14054,2.0
VID_23360,3.0
VID_2442,2.0
VID_3786,6.0
VID_7466,2.0
VID_7153,2.0
VID_19049,2.0
VID_23260,2.0
VID_14651,3.0
VID_20422,1.0
VID_10825,2.0
VID_7545,2.0
VID_14348,4.0
VID_9713,1.0
VID_1014,2.0
VID_9113,1.0
VID_11382,3.0
VID_11300,2.0
VID_20932,6.0
VID_14436,1.0
VID_9301,2.0
VID_12523,1.0
VID_12643,3.0
VID_12362,2.0
VID_15441,2.0
VID_9952,2.0
VID_21767,1.0
VID_12684,2.0
VID_11309,2.0
VID_7834,2.0
VID_18002,3.0
VID_9547,1.0
VID_16315,1.0
VID_8722,2.0
VID_1399,2.0
VID_237,2.0
VID_18681,2.0
VID_6685,2.0
VID_22705,1.0
VID_20836,6.0
VID_10891,1.0
VID_20804,2.0
VID_13123,1.0
VID_9458,2.0
VID_8877,2.0
VID_4443,1.0
VID_5448,4.0
VID_488,2.0
VID_20620,1.0
VID_20039,1.0
VID_13054,7.0
VID_22530,2.0
VID_22322,1.0
VID_20887,3.0
VID_6942,2.0
VID_21305,1.0
VID_20072,1.0
VID_18181,2.0
VID_5565,2.0
VID_4061,5.0
VID_19993,1.0
VID_7414,2.0
VID_17815,1.0
VID_16441,1.0
VID_6144,1.0
VID_21845,7.0
VID_2468,5.0
VID_1196,2.0
VID_20487,2.0
VID_21406,1.0
VID_4458,2.0
VID_12222,2.0
VID_20587,1.0
VID_21192,1.0
VID_1338,2.0
VID_13631,2.0
VID_425,2.0
VID_23125,4.0
VID_5980,2.0
VID_5826,2.0
VID_730,3.0
VID_20191,1.0
VID_9366,1.0
VID_3599,3.0
VID_7073,1.0
VID_13754,2.0
VID_2499,2.0
VID_14759,1.0
VID_13348,2.0
VID_5900,2.0
VID_21942,2.0
VID_23612,1.0
VID_15321,5.0
VID_16775,3.0
VID_8386,4.0
VID_12887,2.0
VID_3074,2.0
VID_17009,2.0
VID_18209,2.0
VID_16226,4.0
VID_23615,1.0
VID_3344,2.0
VID_13034,2.0
VID_23160,2.0
VID_23460,1.0
VID_2581,4.0
VID_7813,3.0
VID_1638,2.0
VID_21708,1.0
VID_5991,2.0
VID_22675,3.0
VID_20488,3.0
VID_23492,1.0
VID_22464,7.0
VID_13553,4.0
VID_23048,4.0
VID_19463,1.0
VID_2955,2.0
VID_21189,2.0
VID_20777,2.0
VID_15256,2.0
VID_17502,2.0
VID_22886,1.0
VID_17133,1.0
VID_18620,2.0
VID_10137,3.0
VID_13680,2.0
VID_10713,1.0
VID_23376,2.0
VID_428,2.0
VID_14166,2.0
VID_17547,1.0
VID_2976,2.0
VID_11430,2.0
VID_13121,2.0
VID_16459,1.0
VID_846,2.0
VID_9810,1.0
VID_3097,2.0
VID_16503,1.0
VID_296,2.0
VID_19267,2.0
VID_13080,1.0
VID_16247,2.0
VID_1982,2.0
VID_22880,2.0
VID_14170,2.0
VID_10366,2.0
VID_3537,2.0
VID_21066,1.0
VID_4285,2.0
VID_13925,2.0
VID_19161,2.0
VID_21216,1.0
VID_2226,2.0
VID_5101,2.0
VID_22215,1.0
VID_4278,2.0
VID_19545,1.0
VID_16699,1.0
VID_7728,1.0
VID_13946,3.0
VID_22301,2.0
VID_490,2.0
VID_14579,2.0
VID_22276,2.0
VID_12740,4.0
VID_2319,2.0
VID_9097,1.0
VID_15646,3.0
VID_3981,2.0
VID_12145,2.0
VID_15834,2.0
VID_16160,2.0
VID_1083,6.0
VID_10805,1.0
VID_3699,2.0
VID_21514,2.0
VID_1673,2.0
VID_15239,5.0
VID_898,2.0
VID_11335,2.0
VID_4501,2.0
VID_22358,4.0
VID_7092,1.0
VID_19699,2.0
VID_16150,2.0
VID_16870,1.0
VID_15804,1.0
VID_11147,1.0
VID_6581,3.0
VID_11927,7.0
VID_12471,1.0
VID_16703,10.0
VID_12913,27.0
VID_7482,2.0
VID_3979,1.0
VID_7010,2.0
VID_5822,2.0
VID_22298,1.0
VID_6753,2.0
VID_12787,2.0
VID_11162,2.0
VID_18497,2.0
VID_76,2.0
VID_18190,1.0
VID_11843,2.0
VID_4089,3.0
VID_20298,1.0
VID_9557,1.0
VID_9380,1.0
VID_18153,1.0
VID_18060,2.0
VID_20324,1.0
VID_11513,1.0
VID_17896,3.0
VID_16060,1.0
VID_15066,1.0
VID_4762,2.0
VID_23414,1.0
VID_13269,1.0
VID_4876,2.0
VID_8111,2.0
VID_2593,6.0
VID_21549,1.0
VID_6237,2.0
VID_22122,1.0
VID_6481,2.0
VID_12717,4.0
VID_20370,1.0
VID_14515,1.0
VID_11481,2.0
VID_10769,1.0
VID_18296,2.0
VID_7639,6.0
VID_18195,1.0
VID_20891,1.0
VID_19939,1.0
VID_19388,1.0
VID_20066,2.0
VID_7083,2.0
VID_12868,1.0
VID_16004,7.0
VID_7698,1.0
VID_18053,7.0
VID_9985,2.0
VID_3109,2.0
VID_7784,1.0
VID_16888,1.0
VID_15320,2.0
VID_6762,2.0
VID_13485,2.0
VID_20969,2.0
VID_1615,2.0
VID_13077,1.0
VID_2223,2.0
VID_19576,1.0
VID_211,2.0
VID_14157,2.0
VID_16361,1.0
VID_3278,2.0
VID_20965,1.0
VID_14397,26.0
VID_9552,1.0
VID_14588,2.0
VID_15007,2.0
VID_11202,1.0
VID_11824,1.0
VID_2490,2.0
VID_7575,2.0
VID_11142,3.0
VID_9984,2.0
VID_3583,2.0
VID_14594,2.0
VID_12231,3.0
VID_21257,4.0
VID_3275,2.0
VID_7081,1.0
VID_13830,3.0
VID_9356,2.0
VID_13975,3.0
VID_2100,2.0
VID_3260,2.0
VID_20059,1.0
VID_5915,5.0
VID_7280,1.0
VID_8813,2.0
VID_4095,3.0
VID_15505,2.0
VID_12419,4.0
VID_2937,2.0
VID_9231,4.0
VID_21270,1.0
VID_17847,1.0
VID_11237,2.0
VID_4634,2.0
VID_4716,2.0
VID_20265,1.0
VID_18316,1.0
VID_10138,3.0
VID_4990,2.0
VID_246,2.0
VID_6841,4.0
VID_17749,2.0
VID_8136,1.0
VID_3815,5.0
VID_17244,3.0
VID_8194,2.0
VID_21265,1.0
VID_19952,1.0
VID_3483,3.0
VID_11010,11.0
VID_16542,5.0
VID_12196,2.0
VID_20150,2.0
VID_652,2.0
VID_18816,1.0
VID_11495,1.0
VID_20420,1.0
VID_1035,2.0
VID_4240,3.0
VID_12148,2.0
VID_2059,2.0
VID_10136,2.0
VID_19726,1.0
VID_15530,1.0
VID_10512,2.0
VID_23099,5.0
VID_18818,1.0
VID_18846,1.0
VID_4056,2.0
VID_7349,2.0
VID_6296,3.0
VID_22618,1.0
VID_5725,4.0
VID_2582,7.0
VID_23619,1.0
VID_10774,1.0
VID_1380,2.0
VID_5879,4.0
VID_14235,3.0
VID_17019,3.0
VID_13630,1.0
VID_2081,2.0
VID_18764,1.0
VID_13779,2.0
VID_18791,2.0
VID_7140,1.0
VID_23074,2.0
VID_13977,1.0
VID_522,2.0
VID_20567,2.0
VID_18521,3.0
VID_12121,2.0
VID_4090,4.0
VID_8664,1.0
VID_12236,5.0
VID_16548,1.0
VID_20239,3.0
VID_20147,1.0
VID_20823,2.0
